"Vendor	Name",,
"6055	MICOMSOFT CO.", LTD.,
"6067	Grey Innovation",,
"6074	SAURIS GmbH",,
"6083	Singim International Corp.",,
"6092	Native Instruments",,
"6095	Hip Hing Cable & Plug Mfy. Ltd.",,
"6096	Sanford L.P.",,
"6099	Korea Techtron Co.", Ltd.,
"6121	Newnham Research",,
"6123	Cornice", Inc.,
"6127	Lenovo",,
"6133	K.K. Rocky",,
"6134	Unicomp", Inc,
"6153	Advantech",,
"6178	Twinhan",,
"6193	Gwo Jinn Industries Co.", Ltd.,
"6194	Huizhou Shenghua Industrial Co.", Ltd.,
"6205	VIVOphone",,
"6211	Vaisala",,
"6217	ASRock Incorporation",,
"6226	GYROCOM C&C Co.", LTD,
"6228	Memory Devices Ltd.",,
"6235	Compro",,
"6241	Tech Technology Industrial Company",,
"6242	Teridian Semiconductor Corp.",,
"6256	Nexio Co.", Ltd,
"6257	Aveo Technology Corp.",,
"6259	Navilock",,
"6268	Alienware Corporation",,
"6271	Siano Mobile Silicon",,
"6290	Vast Technologies", Inc.,
"6292	Topseed",,
"6295	Evertop Wire Cable Co.",,
"6308	CSSN",,
"6309	Verbatim", Ltd,
"6321	Petalynx",,
"6324	e3C Technologies",,
"6326	Mikkon Technology Limited",,
"6327	Zotek Electronic Co.", Ltd.,
"6341	AMIT Technology", Inc.,
"6349	Ecamm",,
"6353	Google Inc.",,
"6357	Starline International Group Limited",,
"6361	Kaba",,
"6365	Planon System Solutions Inc.",,
"6371	Fitipower Integrated Technology Inc",,
"6376	Qcom",,
"6378	Matrox Graphics", Inc.,
"6380	Arkmicro Technologies Inc.",,
"6397	FineArch Inc.",,
"6408	GEMBIRD",,
"6413	Motorola GSG",,
"6420	Alco Digital Devices Limited",,
"6421	Nordic Semiconductor ASA",,
"6438	NextWindow",,
"6447	Avago Technologies", Pte.,
"6448	Shenzhen Xianhe Technology Co.", Ltd.,
"6449	Ningbo Broad Telecommunication Co.", Ltd.,
"6452	Feature Integration Technology Inc. (Fintek)",,
"6465	Dream Link",,
"6467	Sensoray Co.", Inc.,
"6473	Lab126",,
"6481	Hyperstone AG",,
"6483	Ironkey Inc.",,
"6484	Radiient Technologies",,
"6493	Itron Technology iONE",,
"6503	CASIO HITACHI Mobile Communications Co.", Ltd.,
"6507	Wispro Technology Inc.",,
"6512	Dane-Elec Corp. USA",,
"6517	Dongguan Guneetal Wire & Cable Co.", Ltd.,
"6518	Chipsbrand Microelectronics (HK) Co.", Ltd.,
"6519	T-Logic",,
"6537	Nuconn Technology Corp.",,
"6543	Beceem Communications Inc.",,
"6544	Acron Precision Industrial Co.", Ltd.,
"6549	Trillium Technology Pty. Ltd.",,
"6558	The Imaging Source Europe GmbH",,
"6559	Benica Corporation",,
"6568	Biforst Technology Inc.",,
"6571	Bodelin",,
"6575	S Life",,
"6578	Batronix",,
"6580	Celestron",,
"6581	B & W Group",,
"6582	Infotech Logistic", LLC,
"6585	Data Robotics",,
"6602	Mindtribe",,
"6607	Parrot SA",,
"6610	ONDA Communication S.p.A.",,
"6625	WeiDuan Electronic Accessory (S.Z.) Co.", Ltd.,
"6632	Industrial Technology Research Institute",,
"6639	Pak Heng Technology (Shenzhen) Co.", Ltd.,
"6647	RODE Microphones",,
"6650	Gampaq Co.Ltd",,
"6655	Dynex",,
"6664	Bellwood International", Inc.,
"6666	USB-IF non-workshop",,
"6674	KES Co.", Ltd.,
"6693	Amphenol East Asia Ltd.",,
"6698	Seagate Branded Solutions",,
"6706	Quanta Microsystems", Inc.,
"6710	Biwin Technology Ltd.",,
"6720	TERMINUS TECHNOLOGY INC.",,
"6721	Action Electronics Co.", Ltd.,
"6724	VASCO Data Security International",,
"6730	Silicon Image",,
"6731	SafeBoot International B.V.",,
"6753	Abbott Diabetes Care",,
"6762	Spansion Inc.",,
"6765	SamYoung Electronics Co.", Ltd,
"6766	Global Unichip Corp.",,
"6767	Sagem Orga GmbH",,
"6777	Bayer Health Care LLC",,
"6779	Lumberg Connect  GmbH & Co. KG",,
"6780	Evoluent",,
"6790	QinHeng Electronics",,
"6793	Dynalith Systems Co.", Ltd.,
"6795	SGS Taiwan Ltd.",,
"6797	BandRich", Inc.,
"6800	Corsair Voyager GT 16GB",,
"6808	Leica Camera AG",,
"6820	Data Drive Thru", Inc.,
"6821	UBeacon Technologies", Inc.,
"6822	eFortune Technology Corp.",,
"6859	Salcomp Plc",,
"6865	Desay Wire Co.", Ltd.,
"6884	ic-design Reinhard Gottinger GmbH",,
"6887	X-TENSIONS",,
"6893	High Top Precision Electronic Co.", Ltd.,
"6895	Conntech Electronic (Suzhou) Corporation",,
"6916	Meilhaus Electronic GmBH",,
"6944	MStar Semiconductor", Inc.,
"6946	WiLinx Corp.",,
"6950	Cellex Power Products", Inc.,
"6951	Current Electronics Inc.",,
"6952	NAVIsis Inc.",,
"6962	Ugobe Life Forms", Inc.,
"6966	ViXS Systems", Inc.,
"6971	iPassion Technology Inc.",,
"6975	Generalplus Technology Inc.",,
"6983	Energizer Holdings", Inc.,
"6984	Plastron Precision Co.", Ltd.,
"7001	K.S. Terminals Inc.",,
"7002	Chao Zhou Kai Yuan Electric Co.", Ltd.,
"7013	The Hong Kong Standards and Testing Centre Ltd.",,
"7026	ATERGI TECHNOLOGY CO.", LTD.,
"7027	Fresco Logic",,
"7029	Ovislink Corp.",,
"7030	Legend Silicon Corp.",,
"7040	Afatech",,
"7046	Dongguan Guanshang Electronics Co.", Ltd.,
"7048	ShenMing Electron (Dong Guan) Co.", Ltd.,
"7052	Altium Limited",,
"7053	e-MOVE Technology Co.", Ltd.,
"7054	Amlogic", Inc.,
"7055	MA LABS", Inc.,
"7062	N-Trig",,
"7064	YMax Communications Corp.",,
"7065	Shenzhen Yuanchuan Electronic",,
"7073	JINQ CHERN ENTERPRISE CO.", LTD.,
"7074	Lite Metals & Plastic (Shenzhen) Co.", Ltd.,
"7076	Ember Corporation",,
"7078	Abilis Systems",,
"7080	China Telecommunication Technology Labs",,
"7085	Harmonix Music",,
"7086	Vuzix Corporation",,
"7099	T & A Mobile Phones",,
"7108	Ford Motor Co.",,
"7109	AVIXE Technology (China) Ltd.",,
"7118	Contac Cable Industrial Limited",,
"7119	Sunplus Innovation Technology Inc.",,
"7120	Hangzhou Riyue Electronic Co.", Ltd.,
"7134	P-TWO INDUSTRIES", INC.,
"7151	Shenzhen Tongyuan Network-Communication Cables Co.", Ltd,
"7152	RealVision Inc.",,
"7157	Extranet Systems Inc.",,
"7158	Orient Semiconductor Electronics", Ltd.,
"7165	TouchPack",,
"7170	Kreton Corporation",,
"7172	QNAP System Inc.",,
"7181	Relm Wireless",,
"7184	Lanterra Industrial Co.", Ltd.,
"7187	ALECTRONIC LIMITED",,
"7194	Datel Electronics Ltd.",,
"7195	Volkswagen of America", Inc.,
"7199	Goldvish S.A.",,
"7200	Fuji Electric Device Technology Co.", Ltd.,
"7201	ADDMM LLC",,
"7202	ZHONGSHAN CHIANG YU ELECTRIC CO.", LTD.,
"7206	Shanghai Haiying Electronics Co.", Ltd.,
"7207	HuiYang D & S Cable Co.", Ltd.,
"7217	LS Cable Ltd.",,
"7220	SpringCard",,
"7223	Authorizer Technologies", Inc.,
"7229	NONIN MEDICAL INC.",,
"7230	Wep Peripherals",,
"7241	Cherng Weei Technology Corp.",,
"7247	SiGma Micro",,
"7275	Philips & Lite-ON Digital Solutions Corporation",,
"7276	Skydigital Inc.",,
"7283	AMT",,
"7287	Kaetat Industrial Co.", Ltd.,
"7288	Datascope Corp.",,
"7289	Unigen Corporation",,
"7290	LighTuning Technology Inc.",,
"7291	LUXSHARE PRECISION INDUSTRY (SHENZHEN) CO.", LTD.,
"7303	2N TELEKOMUNIKACE a.s.",,
"7304	Somagic", Inc.,
"7305	HONGKONG WEIDIDA ELECTRON LIMITED",,
"7310	ASTRON INTERNATIONAL CORP.",,
"7320	ALPINE ELECTRONICS", INC.,
"7328	ACCARIO Inc.",,
"7340	Kinstone",,
"7347	Aces Electronic Co.", Ltd.,
"7348	OPEX CORPORATION",,
"7358	Luminary Micro Inc.",,
"7359	FORTAT SKYMARK INDUSTRIAL COMPANY",,
"7360	PlantSense",,
"7370	NextWave Broadband Inc.",,
"7373	Bodatong Technology (Shenzhen) Co.", Ltd.,
"7380	adp corporation",,
"7381	Firecomms Ltd.",,
"7382	Antonio Precise Products Manufactory Ltd.",,
"7390	Telecommunications Technology Association (TTA)",,
"7391	WonTen Technology Co.", Ltd.,
"7392	EDIMAX TECHNOLOGY CO.", LTD.,
"7393	Amphenol KAE",,
"7420	ANDES TECHNOLOGY CORPORATION",,
"7421	Flextronics Digital Design Japan", LTD.,
"7431	Solid-Motion",,
"7432	NINGBO HENTEK DRAGON ELECTRONICS CO.", LTD.,
"7433	TechFaith Wireless Technology Limited",,
"7434	Johnson Controls", Inc. The Automotive Business Unit,
"7435	HAN HUA CABLE & WIRE TECHNOLOGY (J.X.) CO.", LTD.,
"7444	ALPHA-SAT TECHNOLOGY LIMITED",,
"7447	C-Thru Music Ltd.",,
"7449	Dexatek Technology Ltd.",,
"7455	Diostech Co.", Ltd.,
"7456	SAMTACK INC.",,
"7501	PEGATRON CORPORATION",,
"7504	OpenMoko", Inc.,
"7515	Smartronix", Inc.,
"7531	Linux Foundation",,
"7694	Qualcomm / Option",,
"7696	Point Grey Research", Inc.,
"7709	Lumension Security",,
"7711	INVIA",,
"7721	Festo AG & Co. KG",,
"7745	Cleverscope",,
"7764	TypeMatrix",,
"7784	TrekStor GmbH & Co. KG",,
"7793	NZXT",,
"7796	Coby Electronics Corporation",,
"7805	ROCCAT",,
"7867	NuCORE Technology", Inc.,
"7898	AirTies Wireless Networks",,
"7926	EADS Deutschland GmbH",,
"7976	Cal-Comp",,
"8013	G-Tek Electronics Group",,
"8066	TANDBERG",,
"8068	Alere", Inc.,
"8071	Stantum",,
"8125	Delphin Technology AG",,
"8137	NXP Semiconductors",,
"8167	Vertex Wireless Co.", Ltd.,
"8193	D-Link Corp.",,
"8211	Unknown (Pinnacle?)",,
"8217	PLANEX",,
"8256	Hauppauge",,
"8263	Texas Instruments",,
"8320	Barnes & Noble",,
"8327	Cando",,
"8352	Clay Logic",,
"8369	XMOS Ltd",,
"8371	Hanvon",,
"8375	Qi Hardware",,
"8415	Simtec Electronics",,
"8449	ActionStar",,
"8546	Creative (?)",,
"8580	GW Instek",,
"8609	Emotiv Systems Pty. Ltd.",,
"8662	Agecodagis SARL",,
"8738	MacAlly",,
"8743	SAMWOO Enterprise",,
"8755	RadioShack Corporation",,
"8759	Kobo Inc.",,
"8870	Pie Digital", Inc.,
"8888	Motorola PCS",,
"8889	eTurboTouch Technology", Inc.,
"8890	Technology Innovation Holdings", Ltd,
"8964	Pinnacle Systems", Inc.,
"8984	Shining Technologies", Inc. [hex],
"9075	Pumatronix Ltda",,
"9077	Digit@lway", Inc.,
"9222	SANHO Digital Electronics Co.", Ltd.,
"9336	Tripp-Lite",,
"9778	TwinMOS",,
"9808	Electronics For Imaging", Inc. [hex],
"10032	Citizen",,
"10037	DigitalWay",,
"10096	NHJ", Ltd,
"10273	ASUSTek Computer Inc.",,
"10393	Toptronic Industrial Co.", Ltd,
"11266	Planex Communications",,
"11290	Dolphin Peripherals",,
"12210	Fujitsu", Ltd,
"12581	Eagletron",,
"12662	Whanam Electronics Co.", Ltd,
"12917	VidzMedia Pte Ltd",,
"13108	AEI",,
"13120	Yakumo",,
"13572	Micro Star",,
"13624	Power Quotient International Co.", Ltd,
"13689	DIVA",,
"13878	InVibro",,
"14392	WEM",,
"14627	National Instruments Corp.",,
"16571	I-O Data",,
"16641	i-rocks",,
"16642	iRiver", Ltd.,
"16700	Dell Computer Corp.",,
"16710	USBest Technology",,
"16962	USB Design by Example",,
"17175	Broadcom Corp.",,
"17224	WinChipHead",,
"17778	Shuttle", Inc.,
"17798	Panram",,
"18032	EMS Production",,
"18258	Miditech",,
"18263	GW Instek",,
"18278	Aceeca",,
"18517	Memorex",,
"18801	SimpleTech",,
"20530	Grandtec",,
"20545	Linksys (?)",,
"20674	Averatec (?)",,
"20851	Sweex",,
"21017	I-Tetra",,
"21317	Owon",,
"21581	Transmeta Corp.",,
"21827	UC-Logic Technology Corp.",,
"21845	Epiphan Systems Inc.",,
"21930	OnSpec Electronic", Inc.,
"22102	Uni-Trend Group Limited",,
"22874	IRTOUCHSYSTEMS Co. Ltd.",,
"22918	Acer", Inc,
"23127	Zinwell",,
"24576	Beholder International Ltd.",,
"24602	Ingenic Semiconductor Ltd.",,
"24969	Sitecom",,
"25171	TwinHan Technology Co.", Ltd,
"25452	CoreLogic", Inc.,
"25714	Unknown (Sony?)",,
"25927	Arkmicro Technologies Inc.",,
"26133	IRTOUCHSYSTEMS Co. Ltd.",,
"26214	Prototype product Vendor ID",,
"26231	WiseGroup", Ltd.,
"26769	3Com",,
"26972	Opera1",,
"27027	Yealink Network Technology Co.", Ltd.,
"27253	Shanghai Jujo Electronics Co.", Ltd,
"28932	CME (Central Music Co.)",,
"29292	StackFoundry LLC",,
"29516	TBS Technologies China",,
"29586	Edimax Technology Co.", Ltd,
"32902	Intel Corp.",,
"32903	Intel Corp.",,
"33006	VirtualBox",,
"33410	Keio",,
"33601	EGO Systems", Inc.,
"36886	Sitecom",,
"36898	TeVii Technology Ltd.",,
"37192	GeoLab", Ltd,
"38672	MosChip Semiconductor",,
"39418	Grandtec",,
"39620	J. Westhues",,
"41256	AnMo Electronics Corp. / Dino-Lite (?)",,
"41320	AnMo Electronics Corporation",,
"42496	Asix",,
"42791	3Com",,
"43981	Unknown",,
"49745	Keil Software", Inc.,
"51918	CACE Technologies Inc.",,
"53769	Ultimarc",,
"58596	Xorcom Ltd.",,
"60163	MakingThings",,
"60186	eMPIA Technology", Inc.,
"60202	KWorld",,
"61443	Hewlett Packard",,
"62700	Atten Electronics / Siglent Technologies",,
